STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2026,-966241395000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2027,-960112211000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2028,-936041952000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2029,-960848061000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2030,-930813341000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA,A,2031,-972341998000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2026,-1.746564,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2027,-1.66749,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2028,-1.567216,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2029,-1.552982,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2030,-1.452928,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BCA_NGDPD,A,2031,-1.466609,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2026,-968287844000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2027,-962455759000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2028,-938525159000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2029,-963773753000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2030,-933913672000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BF,A,2031,-975680112000,9,,3,,FAB,,,,,,,,,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2026,192840089000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2027,164432735000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2028,175977126000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2029,185850109000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2030,189344951000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFD,A,2031,198623998000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFF,A,2026,46629718000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFF,A,2027,42401902000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G119,BFF,A,2028,39425633000,9,,3,,,,,,,,,,N,,,,,,USD,,,OL,
