dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2026,-2.461439,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2027,-2.272192,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2028,-2.191854,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2029,-1.935549,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2030,-1.818012,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXONLB_NGDP,A,2031,-1.69099,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2026,108.176562,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2027,109.411215,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2028,110.875023,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2029,112.226918,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2030,113.539847,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDG_NGDP,A,2031,114.83784,0,,3,,,,G63G,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2026,80.132469,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2027,81.475543,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2028,83.114933,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2029,84.712311,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2030,86.301934,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGXWDN_NGDP,A,2031,87.849064,0,,3,,,,G63N,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2026,41.119193,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2027,41.025745,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2028,40.971498,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2029,40.900831,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2030,41.009205,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,GGX_NGDP,A,2031,41.021096,0,,3,,,,G2M,,,,,S13,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LE,A,2026,117.053322,0,,3,,,,,,,,E,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LE,A,2027,117.563978,0,,3,,,,,,,,E,,,,,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2026,4.762928,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2027,4.662386,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2028,4.539096,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2029,4.42337,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2030,4.402716,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,LUR,A,2031,4.390988,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGAP_NPGDP,A,2026,-0.070138,0,,3,,,P1GAP,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGAP_NPGDP,A,2027,-0.09587,0,,3,,,P1GAP,,,,,,,,,,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2026,73813720842000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2027,76836113568000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
