dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2026,-14412000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2027,-45644000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2028,-72444000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2029,-88335000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2030,-103045000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA,A,2031,-113061000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2026,-0.417955,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2027,-1.234126,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2028,-1.828003,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2029,-2.076941,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2030,-2.257066,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,BCA_NGDPD,A,2031,-2.306641,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2026,85713585000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2027,92848094000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2028,100122394000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2029,108211323000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2030,116971752000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR,A,2031,125274196000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2026,26.58381,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2027,26.785595,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2028,26.883562,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2029,27.058999,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2030,27.248765,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGR_NGDP,A,2031,27.181892,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2026,88534874000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2027,93000068000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2028,99935961000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2029,107766406000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2030,116276956000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGX,A,2031,124380572000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2026,-2821288000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2027,-151974000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2028,186432000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2029,444917000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2030,694796000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL,A,2031,893624000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL_NGDP,A,2026,-0.875014,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL_NGDP,A,2027,-0.043843,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL_NGDP,A,2028,0.050058,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL_NGDP,A,2029,0.111255,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/30/2025
dataflow,IMF.RES:WEO(9.0.0),R,CPV,GGXCNL_NGDP,A,2030,0.161854,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/30/2025
