dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2026,-679090000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2027,-671812000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2028,-742083000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2029,-859994000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2030,-957681000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA,A,2031,-1140048000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2026,-12.037221,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2027,-11.098882,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2028,-11.471901,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2029,-12.430266,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2030,-12.913597,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,BCA_NGDPD,A,2031,-14.292906,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2026,1167209000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2027,1243106000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2028,1325342000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2029,1423104000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2030,1499964000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR,A,2031,1596350000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2026,20.689381,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2027,20.537112,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2028,20.488535,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2029,20.569407,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2030,20.225873,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGR_NGDP,A,2031,20.013609,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2026,1259077000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2027,1307845000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2028,1414570000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2029,1574186000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2030,1572267000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGX,A,2031,1671878000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2026,-91868000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2027,-64740000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2028,-89228000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2029,-151082000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2030,-72303000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL,A,2031,-75529000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2026,-1.628405,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2027,-1.06955,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2028,-1.379385,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2029,-2.183718,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2030,-0.974954,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXCNL_NGDP,A,2031,-0.946911,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2026,-21987000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2027,604000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2028,-27569000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2029,-92786000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2030,-14037000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB,A,2031,-19040000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB_NGDP,A,2026,-0.389722,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB_NGDP,A,2027,0.009983,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
dataflow,IMF.RES:WEO(9.0.0),R,LBR,GGXONLB_NGDP,A,2028,-0.426198,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/25/2025
